sensor_id,timestamp,latitude,longitude,sensor_type,reading_value,status,geometry,zone
1780,2023-01-24 15:30:00,37.16601492428142,-121.7320338922156,seismic,63.87612611363566,inactive,POINT (-121.7320338922156 37.16601492428142),Zone C
1319,2023-01-24 15:35:00,37.31359015056044,-122.34074560194996,temp,96.7271001687313,active,POINT (-122.34074560194996 37.31359015056044),Zone C
1434,2023-01-24 15:36:00,37.326614620128574,-121.67083835592568,temp,47.699137079885126,active,POINT (-121.67083835592568 37.326614620128574),Zone C
1774,2023-01-24 15:41:00,37.22120286463362,-122.18458174358771,temp,29.46753485732384,active,POINT (-122.18458174358771 37.22120286463362),Zone C
1446,2023-01-24 15:42:00,37.37960923099963,-122.43405013966036,seismic,92.5334836453797,faulty,POINT (-122.43405013966036 37.37960923099963),Zone C
1700,2023-01-24 15:43:00,37.62397622323425,-122.110885548654,flood,79.50420805325099,inactive,POINT (-122.110885548654 37.62397622323425),Zone C
1606,2023-01-24 15:46:00,37.70231526952135,-122.271985920236,temp,96.78087653108696,inactive,POINT (-122.271985920236 37.70231526952135),Zone C
1436,2023-01-24 15:48:00,37.43406427980435,-121.64893592788992,flood,34.442350971361826,active,POINT (-121.64893592788992 37.43406427980435),Zone C
1411,2023-01-24 15:53:00,37.078119479977175,-122.3523429822644,flood,41.53905196350688,inactive,POINT (-122.3523429822644 37.078119479977175),Zone C
1148,2023-01-24 15:56:00,37.3820011763745,-122.0573087204851,humidity,53.826395515924816,inactive,POINT (-122.0573087204851 37.3820011763745),Zone C
1139,2023-01-24 15:57:00,37.05057322238208,-122.38174450588323,seismic,22.04177977718611,inactive,POINT (-122.38174450588323 37.05057322238208),Zone C
1128,2023-01-24 15:58:00,37.70170728803711,-121.59841113267905,humidity,56.35578299882946,faulty,POINT (-121.59841113267905 37.70170728803711),Zone C
1909,2023-01-24 16:01:00,37.91128870037419,-122.3066334711298,humidity,36.85605374313718,faulty,POINT (-122.3066334711298 37.91128870037419),Zone C
1442,2023-01-24 16:03:00,37.01937516394224,-122.4115825030582,temp,26.71631883347409,inactive,POINT (-122.4115825030582 37.01937516394224),Zone C
1386,2023-01-24 16:07:00,37.44864195213876,-122.31930057002305,seismic,43.65707867501706,inactive,POINT (-122.31930057002305 37.44864195213876),Zone C
1826,2023-01-24 16:11:00,37.339690047702696,-121.62779520182652,temp,14.148955763352545,faulty,POINT (-121.62779520182652 37.339690047702696),Zone C
1585,2023-01-24 16:12:00,37.5113272030472,-121.90707879922188,temp,33.67412975997803,active,POINT (-121.90707879922188 37.5113272030472),Zone C
1932,2023-01-24 16:17:00,37.319349695901465,-122.4028320814947,temp,92.74349104860188,inactive,POINT (-122.4028320814947 37.319349695901465),Zone C
1528,2023-01-24 16:19:00,37.38607726629164,-121.98471084563482,temp,91.69880038859424,faulty,POINT (-121.98471084563482 37.38607726629164),Zone C
1147,2023-01-24 16:24:00,37.50758974840082,-122.07935088516716,humidity,66.742106487633,active,POINT (-122.07935088516716 37.50758974840082),Zone C
1288,2023-01-24 16:39:00,37.83675958615592,-122.23131318262926,humidity,64.9524824246295,inactive,POINT (-122.23131318262926 37.83675958615592),Zone C
1264,2023-01-24 16:49:00,37.80688520040204,-121.88968300062628,seismic,17.351589024238358,active,POINT (-121.88968300062628 37.80688520040204),Zone C
1633,2023-01-24 16:53:00,37.63506140200999,-121.65893394244031,humidity,68.04972171312139,faulty,POINT (-121.65893394244031 37.63506140200999),Zone C
1736,2023-01-24 17:02:00,37.40400291134173,-121.67967167320622,temp,56.1896265052143,active,POINT (-121.67967167320622 37.40400291134173),Zone C
1740,2023-01-24 17:03:00,37.18477589099508,-122.1098611355898,temp,92.97809610887757,faulty,POINT (-122.1098611355898 37.18477589099508),Zone C
1121,2023-01-24 17:06:00,37.12892679376744,-122.25595476032304,humidity,14.031997070169975,faulty,POINT (-122.25595476032304 37.12892679376744),Zone C
1246,2023-01-24 17:07:00,37.53303481890564,-122.08134215853995,flood,44.71156853393352,active,POINT (-122.08134215853995 37.53303481890564),Zone C
1730,2023-01-24 17:09:00,37.86646057430946,-122.11719262870749,humidity,72.80776589821673,inactive,POINT (-122.11719262870749 37.86646057430946),Zone C
1801,2023-01-24 17:14:00,37.60350346836365,-121.89002428712216,seismic,61.50174481691241,inactive,POINT (-121.89002428712216 37.60350346836365),Zone C
1040,2023-01-24 17:15:00,37.83332371291546,-122.28082128112258,flood,76.612334976429,active,POINT (-122.28082128112258 37.83332371291546),Zone C
1964,2023-01-24 17:17:00,37.105057643770095,-122.06795185031557,temp,39.766738782940415,inactive,POINT (-122.06795185031557 37.105057643770095),Zone C
1585,2023-01-24 17:19:00,37.23065190741983,-122.0895299374535,flood,33.741962502022616,faulty,POINT (-122.0895299374535 37.23065190741983),Zone C
1103,2023-01-24 17:20:00,37.94873950098032,-122.47619632631122,temp,29.309436193341043,active,POINT (-122.47619632631122 37.94873950098032),Zone C
1196,2023-01-24 17:24:00,37.69985299610013,-121.64871947257082,temp,3.052242112000048,faulty,POINT (-121.64871947257082 37.69985299610013),Zone C
1513,2023-01-24 17:35:00,37.3203505631209,-122.4022286589994,flood,90.33916970613036,active,POINT (-122.4022286589994 37.3203505631209),Zone C
1862,2023-01-24 17:38:00,37.21896135060447,-121.61194176228598,temp,91.94968964260929,active,POINT (-121.61194176228598 37.21896135060447),Zone C
1773,2023-01-24 17:40:00,37.68888534168042,-122.49541577044354,flood,47.62217738307605,active,POINT (-122.49541577044354 37.68888534168042),Zone C
1464,2023-01-24 17:42:00,37.19838751888305,-121.62444187592683,humidity,99.6058844438168,inactive,POINT (-121.62444187592683 37.19838751888305),Zone C
1680,2023-01-24 17:47:00,37.11703860258645,-121.80459922538388,temp,51.48035803493962,active,POINT (-121.80459922538388 37.11703860258645),Zone C
1874,2023-01-24 17:49:00,37.73163182466194,-121.98115272449186,seismic,61.03622788746096,active,POINT (-121.98115272449186 37.73163182466194),Zone C
1766,2023-01-24 17:51:00,37.75221884623602,-122.39387203099491,temp,6.127811003789274,active,POINT (-122.39387203099491 37.75221884623602),Zone C
1563,2023-01-24 17:52:00,37.09242862805282,-122.4618561249117,seismic,79.34715740821639,inactive,POINT (-122.4618561249117 37.09242862805282),Zone C
1268,2023-01-24 18:06:00,37.68173900951261,-122.01055617799248,flood,5.000618715678584,faulty,POINT (-122.01055617799248 37.68173900951261),Zone C
1126,2023-01-24 18:12:00,37.89001490385234,-122.40924401512018,flood,43.50291491409743,faulty,POINT (-122.40924401512018 37.89001490385234),Zone C
1364,2023-01-24 18:16:00,37.51346440512777,-122.29137146858336,seismic,36.8404776975108,inactive,POINT (-122.29137146858336 37.51346440512777),Zone C
1325,2023-01-24 18:25:00,37.02171972916434,-122.47165395718947,seismic,78.89287241138578,active,POINT (-122.47165395718947 37.02171972916434),Zone C
1150,2023-01-24 18:26:00,37.61949422307721,-122.3352698545098,flood,35.27267483621256,inactive,POINT (-122.3352698545098 37.61949422307721),Zone C
1458,2023-01-24 18:28:00,37.29453092020511,-122.19343068437146,seismic,29.87135011959171,active,POINT (-122.19343068437146 37.29453092020511),Zone C
1555,2023-01-24 18:30:00,37.087312954693886,-122.03683445968235,flood,5.7518428343878325,active,POINT (-122.03683445968235 37.087312954693886),Zone C
1556,2023-01-24 18:31:00,37.47180782933252,-122.21832743146744,humidity,67.2207686177847,active,POINT (-122.21832743146744 37.47180782933252),Zone C
1485,2023-01-24 18:32:00,37.94600825992472,-122.02856900777311,seismic,32.13935889663294,active,POINT (-122.02856900777311 37.94600825992472),Zone C
1806,2023-01-24 18:35:00,37.0109923656739,-121.90590441124516,seismic,78.44185332407633,faulty,POINT (-121.90590441124516 37.0109923656739),Zone C
1083,2023-01-24 18:38:00,37.42136438057179,-122.26797840601849,seismic,79.33005852172118,faulty,POINT (-122.26797840601849 37.42136438057179),Zone C
1132,2023-01-24 18:44:00,37.75395028986652,-121.95587977007293,humidity,99.27941545876456,faulty,POINT (-121.95587977007293 37.75395028986652),Zone C
1668,2023-01-24 18:52:00,37.94702016395626,-122.12176854436848,humidity,14.216508576657873,inactive,POINT (-122.12176854436848 37.94702016395626),Zone C
1815,2023-01-24 18:56:00,37.48070507253829,-121.80321289689957,seismic,5.162159157430402,inactive,POINT (-121.80321289689957 37.48070507253829),Zone C
1192,2023-01-24 18:57:00,37.1720473181513,-122.40993364830196,temp,76.08289360565605,faulty,POINT (-122.40993364830196 37.1720473181513),Zone C
1952,2023-01-24 19:02:00,37.54625903325664,-122.08076445640732,temp,14.142909882700616,active,POINT (-122.08076445640732 37.54625903325664),Zone C
1536,2023-01-24 19:04:00,37.41802836157995,-122.07799200403824,seismic,54.58832106956878,active,POINT (-122.07799200403824 37.41802836157995),Zone C
1027,2023-01-24 19:05:00,37.927692944891255,-121.67607283412316,flood,45.007612455795474,faulty,POINT (-121.67607283412316 37.927692944891255),Zone C
1251,2023-01-24 19:10:00,37.883090364081184,-122.13640150133136,seismic,8.572254035315662,faulty,POINT (-122.13640150133136 37.883090364081184),Zone C
1365,2023-01-24 19:13:00,37.39564584856974,-121.66220158560202,temp,66.78618003237169,inactive,POINT (-121.66220158560202 37.39564584856974),Zone C
1383,2023-01-24 19:15:00,37.82249435771619,-122.4424204260887,temp,96.66062758283532,active,POINT (-122.4424204260887 37.82249435771619),Zone C
1857,2023-01-24 19:20:00,37.09828760147592,-122.18387103576978,temp,71.97176963131785,inactive,POINT (-122.18387103576978 37.09828760147592),Zone C
1781,2023-01-24 19:27:00,37.79208273141596,-121.68995009155904,humidity,46.06226454493828,faulty,POINT (-121.68995009155904 37.79208273141596),Zone C
1257,2023-01-24 19:29:00,37.21234940032899,-122.07911486606706,seismic,83.23695703744937,inactive,POINT (-122.07911486606706 37.21234940032899),Zone C
1851,2023-01-24 19:31:00,37.56105752171094,-121.7315983761678,flood,22.48372798041848,inactive,POINT (-121.7315983761678 37.56105752171094),Zone C
1761,2023-01-24 19:36:00,37.0551369478546,-122.43887716625012,seismic,45.82593286125615,active,POINT (-122.43887716625012 37.0551369478546),Zone C
1394,2023-01-24 19:37:00,37.606593406939055,-122.08630471223331,temp,21.518715744791315,inactive,POINT (-122.08630471223331 37.606593406939055),Zone C
1998,2023-01-24 19:38:00,37.723539976935896,-122.35685952984608,temp,77.15561595384301,inactive,POINT (-122.35685952984608 37.723539976935896),Zone C
1112,2023-01-24 19:41:00,37.00559340717402,-121.79508128217458,seismic,44.07652779364539,faulty,POINT (-121.79508128217458 37.00559340717402),Zone C
1484,2023-01-24 19:52:00,37.604675115659575,-121.51576690849468,humidity,12.446164582957508,inactive,POINT (-121.51576690849468 37.604675115659575),Zone C
1924,2023-01-24 19:53:00,37.546647140404495,-121.91869434393855,flood,50.781649332129376,active,POINT (-121.91869434393855 37.546647140404495),Zone C
1836,2023-01-24 19:54:00,37.75956845555755,-121.96837989294184,temp,32.080213588042405,inactive,POINT (-121.96837989294184 37.75956845555755),Zone C
1408,2023-01-24 19:56:00,37.72477786892986,-122.20457932561632,temp,78.99202398597231,inactive,POINT (-122.20457932561632 37.72477786892986),Zone C
1658,2023-01-24 20:03:00,37.76002676314783,-121.61262046027016,temp,72.61067813212105,faulty,POINT (-121.61262046027016 37.76002676314783),Zone C
1068,2023-01-24 20:08:00,37.69930805804078,-122.43531897475684,seismic,79.08705490747359,inactive,POINT (-122.43531897475684 37.69930805804078),Zone C
1853,2023-01-24 20:16:00,37.56596473428542,-121.7625594451663,seismic,53.63076902096622,faulty,POINT (-121.7625594451663 37.56596473428542),Zone C
1947,2023-01-24 20:27:00,37.258645728070384,-122.34198790068376,temp,42.86174483876394,faulty,POINT (-122.34198790068376 37.258645728070384),Zone C
1939,2023-01-24 20:28:00,37.64893695763769,-121.96690552237963,flood,37.001439216010766,faulty,POINT (-121.96690552237963 37.64893695763769),Zone C
1585,2023-01-24 20:39:00,37.81808831096814,-121.63756928331976,temp,95.84565724013544,inactive,POINT (-121.63756928331976 37.81808831096814),Zone C
1015,2023-01-24 20:45:00,37.08309747412569,-121.86164486228353,flood,90.4480307510545,active,POINT (-121.86164486228353 37.08309747412569),Zone C
1865,2023-01-24 20:48:00,37.226684711558406,-121.63432773955672,humidity,54.729019778589205,faulty,POINT (-121.63432773955672 37.226684711558406),Zone C
1370,2023-01-24 20:50:00,37.968827342243365,-121.5746808926946,temp,28.554964977783197,active,POINT (-121.5746808926946 37.968827342243365),Zone C
1419,2023-01-24 20:54:00,37.500424524676056,-122.05177230251049,flood,70.34516649247281,active,POINT (-122.05177230251049 37.500424524676056),Zone C
1155,2023-01-24 20:56:00,37.56329792804002,-121.75538583860828,flood,71.01509901130953,faulty,POINT (-121.75538583860828 37.56329792804002),Zone C
1487,2023-01-24 21:01:00,37.97520193881841,-122.22262334725175,temp,34.17574085118419,inactive,POINT (-122.22262334725175 37.97520193881841),Zone C
1870,2023-01-24 21:02:00,37.7919159042104,-122.14524928244732,flood,71.65081450643498,faulty,POINT (-122.14524928244732 37.7919159042104),Zone C
1732,2023-01-24 21:10:00,37.14229873151547,-122.237812445573,flood,45.64935096914712,active,POINT (-122.237812445573 37.14229873151547),Zone C
1783,2023-01-24 21:11:00,37.87441107628781,-121.77319766855317,seismic,77.25513713125078,active,POINT (-121.77319766855317 37.87441107628781),Zone C
1726,2023-01-24 21:13:00,37.520538658529546,-122.4326003226277,seismic,27.699437312740606,inactive,POINT (-122.4326003226277 37.520538658529546),Zone C
1562,2023-01-24 21:19:00,37.95407903682177,-121.51962786046424,seismic,82.37843975567203,active,POINT (-121.51962786046424 37.95407903682177),Zone C
1828,2023-01-24 21:21:00,37.0327308901059,-122.27214667595356,temp,41.92519308368501,inactive,POINT (-122.27214667595356 37.0327308901059),Zone C
1217,2023-01-24 21:23:00,37.739392442672624,-121.92932850435436,humidity,71.44798799035189,inactive,POINT (-121.92932850435436 37.739392442672624),Zone C
1328,2023-01-24 21:27:00,37.12539836042522,-122.46840581513884,temp,62.80679535987649,inactive,POINT (-122.46840581513884 37.12539836042522),Zone C
1165,2023-01-24 21:30:00,37.140055985942,-122.1457774051875,seismic,67.27187403776247,inactive,POINT (-122.1457774051875 37.140055985942),Zone C
1183,2023-01-24 21:31:00,37.665067003084886,-122.38816239662484,seismic,83.32187932125467,inactive,POINT (-122.38816239662484 37.665067003084886),Zone C
1953,2023-01-24 21:32:00,37.60021896645651,-121.9398099875635,flood,7.291486158777827,active,POINT (-121.9398099875635 37.60021896645651),Zone C
1555,2023-01-24 21:35:00,37.07826678144794,-121.56750065555342,temp,7.039064199704004,inactive,POINT (-121.56750065555342 37.07826678144794),Zone C
1165,2023-01-24 21:37:00,37.521142288467786,-122.2700924456748,seismic,57.2351127692058,faulty,POINT (-122.2700924456748 37.521142288467786),Zone C
1160,2023-01-24 21:41:00,37.13576871991976,-122.28250396176,temp,84.09713250384915,active,POINT (-122.28250396176 37.13576871991976),Zone C
1869,2023-01-24 21:45:00,37.1577225968524,-121.76073239182334,humidity,52.54584217009498,active,POINT (-121.76073239182334 37.1577225968524),Zone C
1703,2023-01-24 21:47:00,37.69675575825932,-122.16896152065526,seismic,95.14248651386646,active,POINT (-122.16896152065526 37.69675575825932),Zone C
1579,2023-01-24 21:49:00,37.94526990489968,-122.28294566942417,humidity,66.12153341612628,active,POINT (-122.28294566942417 37.94526990489968),Zone C
1306,2023-01-24 21:51:00,37.36273539555685,-121.98954455794672,flood,46.21180692905861,active,POINT (-121.98954455794672 37.36273539555685),Zone C
1871,2023-01-24 21:55:00,37.28654657409622,-122.43311651473964,temp,78.81959495639366,faulty,POINT (-122.43311651473964 37.28654657409622),Zone C
1603,2023-01-24 22:01:00,37.82197218568264,-122.40185077483332,flood,36.61596880037503,inactive,POINT (-122.40185077483332 37.82197218568264),Zone C
1052,2023-01-24 22:03:00,37.93939496544248,-122.12078374349964,humidity,18.719102212628503,active,POINT (-122.12078374349964 37.93939496544248),Zone C
1488,2023-01-24 22:05:00,37.07157808761933,-122.42770887723384,humidity,12.616836592333868,inactive,POINT (-122.42770887723384 37.07157808761933),Zone C
1819,2023-01-24 22:06:00,37.49459460163983,-121.56599144487582,seismic,74.29461503384562,faulty,POINT (-121.56599144487582 37.49459460163983),Zone C
1214,2023-01-24 22:09:00,37.9286225532818,-122.27581338724788,temp,38.51390411841632,faulty,POINT (-122.27581338724788 37.9286225532818),Zone C
1034,2023-01-24 22:13:00,37.24768386448979,-122.05624916883724,humidity,2.9769495534306856,inactive,POINT (-122.05624916883724 37.24768386448979),Zone C
1105,2023-01-24 22:15:00,37.9425888086079,-122.34473226941824,flood,23.470523654127927,faulty,POINT (-122.34473226941824 37.9425888086079),Zone C
1474,2023-01-24 22:19:00,37.61451702405925,-121.70242329292084,flood,37.00842285638527,faulty,POINT (-121.70242329292084 37.61451702405925),Zone C
1775,2023-01-24 22:30:00,37.4941366704204,-121.76196161338744,humidity,98.71241122908972,inactive,POINT (-121.76196161338744 37.4941366704204),Zone C
1606,2023-01-24 22:33:00,37.81509141236401,-122.48140169284991,flood,71.30909474510608,active,POINT (-122.48140169284991 37.81509141236401),Zone C
1105,2023-01-24 22:39:00,37.09972720875971,-121.54675727888164,flood,62.79308758400431,active,POINT (-121.54675727888164 37.09972720875971),Zone C
1342,2023-01-24 22:45:00,37.9151594114069,-121.73568652961762,humidity,48.3689475564037,faulty,POINT (-121.73568652961762 37.9151594114069),Zone C
1558,2023-01-24 23:01:00,37.340887548434,-122.26562281467102,seismic,11.081851359992868,faulty,POINT (-122.26562281467102 37.340887548434),Zone C
1676,2023-01-24 23:04:00,37.529673293833056,-121.50317046264676,flood,29.417490794925893,inactive,POINT (-121.50317046264676 37.529673293833056),Zone C
1556,2023-01-24 23:21:00,37.1453928739504,-121.7714127947314,flood,93.03186940045374,faulty,POINT (-121.7714127947314 37.1453928739504),Zone C
1345,2023-01-24 23:29:00,37.24217982994652,-122.0865322516484,humidity,84.2403404238433,faulty,POINT (-122.0865322516484 37.24217982994652),Zone C
1130,2023-01-24 23:35:00,37.72695408078942,-122.3311305077102,temp,80.10906157878145,inactive,POINT (-122.3311305077102 37.72695408078942),Zone C
1513,2023-01-24 23:36:00,37.61621102309891,-121.56343516685644,temp,1.118409663745734,faulty,POINT (-121.56343516685644 37.61621102309891),Zone C
1441,2023-01-24 23:40:00,37.153938246094114,-122.37530186110496,temp,33.010094806590054,active,POINT (-122.37530186110496 37.153938246094114),Zone C
1196,2023-01-24 23:44:00,37.71889916433219,-122.12098189130808,flood,42.57543073048504,active,POINT (-122.12098189130808 37.71889916433219),Zone C
1674,2023-01-24 23:45:00,37.25806733801783,-122.1971893848901,flood,28.962597074648176,inactive,POINT (-122.1971893848901 37.25806733801783),Zone C
1800,2023-01-24 23:46:00,37.3913139193976,-121.55630665915542,humidity,46.8958885889701,active,POINT (-121.55630665915542 37.3913139193976),Zone C
1484,2023-01-24 23:58:00,37.66540571779104,-122.25376576429196,seismic,75.57380030057706,active,POINT (-122.25376576429196 37.66540571779104),Zone C
1344,2023-01-25 00:04:00,37.6720863362666,-121.84526988332522,humidity,40.68917421831112,faulty,POINT (-121.84526988332522 37.6720863362666),Zone C
1261,2023-01-25 00:06:00,37.49553716397815,-121.58941016114495,humidity,27.688130840320035,inactive,POINT (-121.58941016114495 37.49553716397815),Zone C
1496,2023-01-25 00:20:00,37.661929710030506,-122.390883001565,flood,61.44742339286534,faulty,POINT (-122.390883001565 37.661929710030506),Zone C
1213,2023-01-25 00:28:00,37.171652634660646,-122.27870303742392,humidity,46.32528193526026,inactive,POINT (-122.27870303742392 37.171652634660646),Zone C
1199,2023-01-25 00:31:00,37.65409179587024,-122.48451488957896,temp,4.449213301997856,inactive,POINT (-122.48451488957896 37.65409179587024),Zone C
1400,2023-01-25 00:39:00,37.269950418872014,-121.63815000466325,seismic,61.583466902835546,active,POINT (-121.63815000466325 37.269950418872014),Zone C
1714,2023-01-25 00:40:00,37.528768278575264,-122.08346210493274,seismic,3.241934367395205,inactive,POINT (-122.08346210493274 37.528768278575264),Zone C
1345,2023-01-25 00:48:00,37.525444376233565,-122.33045662882236,seismic,66.76705675643511,active,POINT (-122.33045662882236 37.525444376233565),Zone C
1570,2023-01-25 00:49:00,37.4910755249096,-122.29526995689471,temp,25.62093932907463,active,POINT (-122.29526995689471 37.4910755249096),Zone C
1574,2023-01-25 00:51:00,37.64781942343923,-122.44271100365468,seismic,44.14652840801928,faulty,POINT (-122.44271100365468 37.64781942343923),Zone C
1448,2023-01-25 00:54:00,37.24403577033164,-121.56230324287606,humidity,23.9033084122353,active,POINT (-121.56230324287606 37.24403577033164),Zone C
1884,2023-01-25 00:58:00,37.80126220210797,-122.13786033564404,temp,10.068317672215189,active,POINT (-122.13786033564404 37.80126220210797),Zone C
1733,2023-01-25 01:01:00,37.25053131568519,-121.7436704520273,temp,62.158746974886206,faulty,POINT (-121.7436704520273 37.25053131568519),Zone C
1758,2023-01-25 01:09:00,37.77556169141901,-122.09778147776444,temp,91.8652128243439,active,POINT (-122.09778147776444 37.77556169141901),Zone C
1883,2023-01-25 01:13:00,37.01586202766514,-122.33275072209167,seismic,5.952465536101159,faulty,POINT (-122.33275072209167 37.01586202766514),Zone C
1744,2023-01-25 01:15:00,37.371383694927616,-121.58592122955152,flood,94.9707985069562,active,POINT (-121.58592122955152 37.371383694927616),Zone C
1507,2023-01-25 01:17:00,37.97173246449755,-121.60455871200652,seismic,99.52515501295744,inactive,POINT (-121.60455871200652 37.97173246449755),Zone C
1790,2023-01-25 01:19:00,37.79031102293763,-122.18715162091416,temp,96.2532278257969,faulty,POINT (-122.18715162091416 37.79031102293763),Zone C
1728,2023-01-25 01:24:00,37.00745491360244,-121.60263604586244,temp,35.59035097981316,active,POINT (-121.60263604586244 37.00745491360244),Zone C
1768,2023-01-25 01:25:00,37.31137416834412,-121.64787397958644,humidity,86.71328462262302,inactive,POINT (-121.64787397958644 37.31137416834412),Zone C
1601,2023-01-25 01:27:00,37.88963762973344,-122.36533866463112,humidity,70.44162252511741,active,POINT (-122.36533866463112 37.88963762973344),Zone C
1726,2023-01-25 01:30:00,37.53128426053255,-122.44550227695248,seismic,77.1327803315577,inactive,POINT (-122.44550227695248 37.53128426053255),Zone C
1934,2023-01-25 01:32:00,37.54835576389978,-122.1298350968878,humidity,73.80598183079198,faulty,POINT (-122.1298350968878 37.54835576389978),Zone C
1770,2023-01-25 01:38:00,37.96917720447884,-122.3972637203116,humidity,71.68080922618655,faulty,POINT (-122.3972637203116 37.96917720447884),Zone C
1319,2023-01-25 01:45:00,37.03762315207635,-121.6073514631542,temp,12.941626721279754,faulty,POINT (-121.6073514631542 37.03762315207635),Zone C
1905,2023-01-25 01:47:00,37.47498878028547,-122.24443747970167,humidity,85.27765640898158,faulty,POINT (-122.24443747970167 37.47498878028547),Zone C
1864,2023-01-25 01:49:00,37.86052399711985,-121.84454728822612,humidity,83.11042842586863,faulty,POINT (-121.84454728822612 37.86052399711985),Zone C
1482,2023-01-25 01:50:00,37.665335981157824,-121.9417392244531,temp,74.05812776835805,inactive,POINT (-121.9417392244531 37.665335981157824),Zone C
1219,2023-01-25 01:57:00,37.43058721753168,-121.58703465157612,seismic,22.85353620638546,faulty,POINT (-121.58703465157612 37.43058721753168),Zone C
1482,2023-01-25 02:06:00,37.013784701053225,-121.88189372080086,flood,66.00284008689823,faulty,POINT (-121.88189372080086 37.013784701053225),Zone C
1634,2023-01-25 02:07:00,37.58658062520078,-121.53301268354386,flood,66.23015011672634,faulty,POINT (-121.53301268354386 37.58658062520078),Zone C
1450,2023-01-25 02:09:00,37.93460864714282,-121.60815353647897,seismic,42.484318413298375,inactive,POINT (-121.60815353647897 37.93460864714282),Zone C
1249,2023-01-25 02:19:00,37.69523300323364,-122.43315529190558,flood,79.31524019966932,active,POINT (-122.43315529190558 37.69523300323364),Zone C
1915,2023-01-25 02:26:00,37.3222238950951,-122.22290531292836,seismic,80.66354253372828,inactive,POINT (-122.22290531292836 37.3222238950951),Zone C
1935,2023-01-25 02:40:00,37.1293659290094,-122.31430304839212,seismic,35.27834636243568,faulty,POINT (-122.31430304839212 37.1293659290094),Zone C
1217,2023-01-25 02:43:00,37.76559348937321,-122.26546592270364,seismic,79.143220286349,inactive,POINT (-122.26546592270364 37.76559348937321),Zone C
1280,2023-01-25 02:46:00,37.45163901694195,-121.55844253260707,temp,20.938342844583925,inactive,POINT (-121.55844253260707 37.45163901694195),Zone C
1173,2023-01-25 02:47:00,37.61389802539673,-122.24048654330166,flood,91.37358241535844,inactive,POINT (-122.24048654330166 37.61389802539673),Zone C
1335,2023-01-25 02:49:00,37.889978463256966,-122.38370431574408,temp,22.26610604409356,inactive,POINT (-122.38370431574408 37.889978463256966),Zone C
1592,2023-01-25 02:50:00,37.404094575599615,-122.09335058785724,flood,81.0811251766092,faulty,POINT (-122.09335058785724 37.404094575599615),Zone C
1444,2023-01-25 02:52:00,37.90219873604765,-121.61836341553293,flood,20.86217357170066,faulty,POINT (-121.61836341553293 37.90219873604765),Zone C
1377,2023-01-25 02:53:00,37.24373953413718,-121.60138003711091,humidity,48.41524889845995,active,POINT (-121.60138003711091 37.24373953413718),Zone C
1095,2023-01-25 03:05:00,37.36464042948919,-122.1020046133854,temp,29.62605593623873,faulty,POINT (-122.1020046133854 37.36464042948919),Zone C
1226,2023-01-25 03:07:00,37.53534463967692,-121.59913379759377,flood,85.31513637832627,inactive,POINT (-121.59913379759377 37.53534463967692),Zone C
1680,2023-01-25 03:08:00,37.23896525210637,-121.71144491171482,flood,83.63164835506446,active,POINT (-121.71144491171482 37.23896525210637),Zone C
1881,2023-01-25 03:11:00,37.07704276789708,-121.97347190821178,seismic,56.28719960725929,inactive,POINT (-121.97347190821178 37.07704276789708),Zone C
1668,2023-01-25 03:12:00,37.29433282572605,-121.63424702835914,seismic,35.8828840735738,active,POINT (-121.63424702835914 37.29433282572605),Zone C
1393,2023-01-25 03:18:00,37.91819256581123,-122.19468052701748,flood,18.421556117820906,active,POINT (-122.19468052701748 37.91819256581123),Zone C
1540,2023-01-25 03:28:00,37.08154333203412,-122.19299035670996,humidity,2.614940311451419,inactive,POINT (-122.19299035670996 37.08154333203412),Zone C
1231,2023-01-25 03:32:00,37.37366426386622,-122.15447990290434,temp,1.6235267239062767,faulty,POINT (-122.15447990290434 37.37366426386622),Zone C
1731,2023-01-25 03:36:00,37.30533119912117,-121.91092418235426,seismic,57.10325899726172,active,POINT (-121.91092418235426 37.30533119912117),Zone C
1761,2023-01-25 03:40:00,37.00670869369415,-121.65045091147958,flood,56.96745343780207,inactive,POINT (-121.65045091147958 37.00670869369415),Zone C
1676,2023-01-25 03:49:00,37.26221442192534,-122.00769140540908,seismic,89.19080021819829,faulty,POINT (-122.00769140540908 37.26221442192534),Zone C
1172,2023-01-25 03:52:00,37.55198567565637,-122.05797339270757,flood,0.2816162272741063,active,POINT (-122.05797339270757 37.55198567565637),Zone C
1480,2023-01-25 03:57:00,37.95288084073261,-121.8201049825349,flood,25.381636030482536,faulty,POINT (-121.8201049825349 37.95288084073261),Zone C
1143,2023-01-25 04:03:00,37.9725248281204,-121.95043229929443,flood,25.616738820917973,faulty,POINT (-121.95043229929443 37.9725248281204),Zone C
1953,2023-01-25 04:06:00,37.2738821076056,-121.55125506411956,flood,45.15748253798552,inactive,POINT (-121.55125506411956 37.2738821076056),Zone C
1420,2023-01-25 04:09:00,37.34024850835768,-121.92090204582718,flood,17.899942008123627,active,POINT (-121.92090204582718 37.34024850835768),Zone C
1206,2023-01-25 04:14:00,37.59040462165726,-121.56287270182644,humidity,60.242159780024174,faulty,POINT (-121.56287270182644 37.59040462165726),Zone C
1225,2023-01-25 04:15:00,37.54875615068306,-121.55198026330956,flood,14.3437938882648,faulty,POINT (-121.55198026330956 37.54875615068306),Zone C
