name,type,latitude,longitude,zone
Location 824,fire_station,37.9550676219909,-122.325784730896,Zone C
Location 824,fire_station,37.9550676219909,-122.325784730896,Zone D
Location 825,hospital,37.33259965338442,-121.78791054466629,Zone A
Location 825,hospital,37.33259965338442,-121.78791054466629,Zone B
Location 825,hospital,37.33259965338442,-121.78791054466629,Zone C
Location 825,hospital,37.33259965338442,-121.78791054466629,Zone D
Location 826,fire_station,37.79969974902022,-121.68376646090042,Zone A
Location 826,fire_station,37.79969974902022,-121.68376646090042,Zone B
Location 826,fire_station,37.79969974902022,-121.68376646090042,Zone C
Location 826,fire_station,37.79969974902022,-121.68376646090042,Zone D
Location 827,hospital,37.51528899927247,-121.55287040139542,Zone A
Location 827,hospital,37.51528899927247,-121.55287040139542,Zone B
Location 827,hospital,37.51528899927247,-121.55287040139542,Zone C
Location 827,hospital,37.51528899927247,-121.55287040139542,Zone D
Location 828,shelter,37.72939529091658,-121.51134631967943,Zone A
Location 828,shelter,37.72939529091658,-121.51134631967943,Zone B
Location 828,shelter,37.72939529091658,-121.51134631967943,Zone C
Location 828,shelter,37.72939529091658,-121.51134631967943,Zone D
Location 829,fire_station,37.242023738476824,-122.20659147590857,Zone A
Location 829,fire_station,37.242023738476824,-122.20659147590857,Zone B
Location 829,fire_station,37.242023738476824,-122.20659147590857,Zone C
Location 829,fire_station,37.242023738476824,-122.20659147590857,Zone D
Location 830,hospital,37.85091015677521,-121.69601447882191,Zone A
Location 830,hospital,37.85091015677521,-121.69601447882191,Zone B
Location 830,hospital,37.85091015677521,-121.69601447882191,Zone C
Location 830,hospital,37.85091015677521,-121.69601447882191,Zone D
Location 831,shelter,37.36123222395795,-122.1366067471677,Zone A
Location 831,shelter,37.36123222395795,-122.1366067471677,Zone B
Location 831,shelter,37.36123222395795,-122.1366067471677,Zone C
Location 831,shelter,37.36123222395795,-122.1366067471677,Zone D
Location 832,fire_station,37.841022753925884,-122.40936368188765,Zone A
Location 832,fire_station,37.841022753925884,-122.40936368188765,Zone B
Location 832,fire_station,37.841022753925884,-122.40936368188765,Zone C
Location 832,fire_station,37.841022753925884,-122.40936368188765,Zone D
Location 833,hospital,37.84009332577239,-121.78153176530935,Zone A
Location 833,hospital,37.84009332577239,-121.78153176530935,Zone B
Location 833,hospital,37.84009332577239,-121.78153176530935,Zone C
Location 833,hospital,37.84009332577239,-121.78153176530935,Zone D
Location 834,shelter,37.810543096345256,-122.08563116073023,Zone A
Location 834,shelter,37.810543096345256,-122.08563116073023,Zone B
Location 834,shelter,37.810543096345256,-122.08563116073023,Zone C
Location 834,shelter,37.810543096345256,-122.08563116073023,Zone D
Location 835,fire_station,37.24949539825259,-121.98897092797579,Zone A
Location 835,fire_station,37.24949539825259,-121.98897092797579,Zone B
Location 835,fire_station,37.24949539825259,-121.98897092797579,Zone C
Location 835,fire_station,37.24949539825259,-121.98897092797579,Zone D
Location 836,hospital,37.091864061612185,-122.25221984162374,Zone A
Location 836,hospital,37.091864061612185,-122.25221984162374,Zone B
Location 836,hospital,37.091864061612185,-122.25221984162374,Zone C
Location 836,hospital,37.091864061612185,-122.25221984162374,Zone D
Location 837,fire_station,37.777988556477474,-122.35680866451719,Zone A
Location 837,fire_station,37.777988556477474,-122.35680866451719,Zone B
Location 837,fire_station,37.777988556477474,-122.35680866451719,Zone C
Location 837,fire_station,37.777988556477474,-122.35680866451719,Zone D
Location 838,shelter,37.34927973308472,-121.95313534523966,Zone A
Location 838,shelter,37.34927973308472,-121.95313534523966,Zone B
Location 838,shelter,37.34927973308472,-121.95313534523966,Zone C
Location 838,shelter,37.34927973308472,-121.95313534523966,Zone D
Location 839,fire_station,37.68674796611233,-121.78106988280543,Zone A
Location 839,fire_station,37.68674796611233,-121.78106988280543,Zone B
Location 839,fire_station,37.68674796611233,-121.78106988280543,Zone C
Location 839,fire_station,37.68674796611233,-121.78106988280543,Zone D
Location 840,hospital,37.02721923875493,-122.2026496975045,Zone A
Location 840,hospital,37.02721923875493,-122.2026496975045,Zone B
Location 840,hospital,37.02721923875493,-122.2026496975045,Zone C
Location 840,hospital,37.02721923875493,-122.2026496975045,Zone D
Location 841,hospital,37.751943344341285,-121.50666460142702,Zone A
Location 841,hospital,37.751943344341285,-121.50666460142702,Zone B
Location 841,hospital,37.751943344341285,-121.50666460142702,Zone C
Location 841,hospital,37.751943344341285,-121.50666460142702,Zone D
Location 842,fire_station,37.93320163559803,-122.3811311811865,Zone A
Location 842,fire_station,37.93320163559803,-122.3811311811865,Zone B
Location 842,fire_station,37.93320163559803,-122.3811311811865,Zone C
Location 842,fire_station,37.93320163559803,-122.3811311811865,Zone D
Location 843,shelter,37.646413608163286,-121.7046912215613,Zone A
Location 843,shelter,37.646413608163286,-121.7046912215613,Zone B
Location 843,shelter,37.646413608163286,-121.7046912215613,Zone C
Location 843,shelter,37.646413608163286,-121.7046912215613,Zone D
Location 844,hospital,37.020453564543644,-121.99489446917178,Zone A
Location 844,hospital,37.020453564543644,-121.99489446917178,Zone B
Location 844,hospital,37.020453564543644,-121.99489446917178,Zone C
Location 844,hospital,37.020453564543644,-121.99489446917178,Zone D
Location 845,fire_station,37.46121660304411,-121.61394253709761,Zone A
Location 845,fire_station,37.46121660304411,-121.61394253709761,Zone B
Location 845,fire_station,37.46121660304411,-121.61394253709761,Zone C
Location 845,fire_station,37.46121660304411,-121.61394253709761,Zone D
Location 846,hospital,37.12588112644604,-121.80394255866992,Zone A
Location 846,hospital,37.12588112644604,-121.80394255866992,Zone B
Location 846,hospital,37.12588112644604,-121.80394255866992,Zone C
Location 846,hospital,37.12588112644604,-121.80394255866992,Zone D
Location 847,shelter,37.01515059975343,-122.3104680263379,Zone A
Location 847,shelter,37.01515059975343,-122.3104680263379,Zone B
Location 847,shelter,37.01515059975343,-122.3104680263379,Zone C
Location 847,shelter,37.01515059975343,-122.3104680263379,Zone D
Location 848,shelter,37.783372515190216,-122.26066963647179,Zone A
Location 848,shelter,37.783372515190216,-122.26066963647179,Zone B
Location 848,shelter,37.783372515190216,-122.26066963647179,Zone C
Location 848,shelter,37.783372515190216,-122.26066963647179,Zone D
Location 849,shelter,37.007907327253314,-122.39351577013404,Zone A
Location 849,shelter,37.007907327253314,-122.39351577013404,Zone B
Location 849,shelter,37.007907327253314,-122.39351577013404,Zone C
Location 849,shelter,37.007907327253314,-122.39351577013404,Zone D
Location 850,shelter,37.23026573567135,-122.36465521893598,Zone A
Location 850,shelter,37.23026573567135,-122.36465521893598,Zone B
Location 850,shelter,37.23026573567135,-122.36465521893598,Zone C
Location 850,shelter,37.23026573567135,-122.36465521893598,Zone D
Location 851,shelter,37.31171415067766,-121.99186688928279,Zone A
Location 851,shelter,37.31171415067766,-121.99186688928279,Zone B
Location 851,shelter,37.31171415067766,-121.99186688928279,Zone C
Location 851,shelter,37.31171415067766,-121.99186688928279,Zone D
Location 852,fire_station,37.928186845362546,-121.53103340965811,Zone A
Location 852,fire_station,37.928186845362546,-121.53103340965811,Zone B
Location 852,fire_station,37.928186845362546,-121.53103340965811,Zone C
Location 852,fire_station,37.928186845362546,-121.53103340965811,Zone D
Location 853,hospital,37.98170528190333,-122.45055525199203,Zone A
Location 853,hospital,37.98170528190333,-122.45055525199203,Zone B
Location 853,hospital,37.98170528190333,-122.45055525199203,Zone C
Location 853,hospital,37.98170528190333,-122.45055525199203,Zone D
Location 854,fire_station,37.36182835709054,-122.34027427566735,Zone A
Location 854,fire_station,37.36182835709054,-122.34027427566735,Zone B
Location 854,fire_station,37.36182835709054,-122.34027427566735,Zone C
Location 854,fire_station,37.36182835709054,-122.34027427566735,Zone D
Location 855,shelter,37.490048885412236,-122.37720683021882,Zone A
Location 855,shelter,37.490048885412236,-122.37720683021882,Zone B
Location 855,shelter,37.490048885412236,-122.37720683021882,Zone C
Location 855,shelter,37.490048885412236,-122.37720683021882,Zone D
Location 856,shelter,37.03527541865525,-122.10253002538451,Zone A
Location 856,shelter,37.03527541865525,-122.10253002538451,Zone B
Location 856,shelter,37.03527541865525,-122.10253002538451,Zone C
Location 856,shelter,37.03527541865525,-122.10253002538451,Zone D
Location 857,shelter,37.26887427328338,-121.97071080038496,Zone A
Location 857,shelter,37.26887427328338,-121.97071080038496,Zone B
Location 857,shelter,37.26887427328338,-121.97071080038496,Zone C
Location 857,shelter,37.26887427328338,-121.97071080038496,Zone D
Location 858,hospital,37.403755022576725,-122.1931706350583,Zone A
Location 858,hospital,37.403755022576725,-122.1931706350583,Zone B
Location 858,hospital,37.403755022576725,-122.1931706350583,Zone C
Location 858,hospital,37.403755022576725,-122.1931706350583,Zone D
Location 859,hospital,37.51913633795875,-121.6757108505755,Zone A
Location 859,hospital,37.51913633795875,-121.6757108505755,Zone B
Location 859,hospital,37.51913633795875,-121.6757108505755,Zone C
Location 859,hospital,37.51913633795875,-121.6757108505755,Zone D
Location 860,fire_station,37.15561600359908,-121.74937002695457,Zone A
Location 860,fire_station,37.15561600359908,-121.74937002695457,Zone B
Location 860,fire_station,37.15561600359908,-121.74937002695457,Zone C
Location 860,fire_station,37.15561600359908,-121.74937002695457,Zone D
Location 861,hospital,37.24210356574325,-122.02367746326013,Zone A
Location 861,hospital,37.24210356574325,-122.02367746326013,Zone B
Location 861,hospital,37.24210356574325,-122.02367746326013,Zone C
Location 861,hospital,37.24210356574325,-122.02367746326013,Zone D
Location 862,shelter,37.97065720392766,-122.34916874558,Zone A
Location 862,shelter,37.97065720392766,-122.34916874558,Zone B
Location 862,shelter,37.97065720392766,-122.34916874558,Zone C
Location 862,shelter,37.97065720392766,-122.34916874558,Zone D
Location 863,shelter,37.95579352047509,-121.66789626999122,Zone A
Location 863,shelter,37.95579352047509,-121.66789626999122,Zone B
Location 863,shelter,37.95579352047509,-121.66789626999122,Zone C
Location 863,shelter,37.95579352047509,-121.66789626999122,Zone D
Location 864,shelter,37.084237870177034,-122.15640112938232,Zone A
Location 864,shelter,37.084237870177034,-122.15640112938232,Zone B
Location 864,shelter,37.084237870177034,-122.15640112938232,Zone C
Location 864,shelter,37.084237870177034,-122.15640112938232,Zone D
Location 865,shelter,37.051830004825234,-122.39487448974884,Zone A
Location 865,shelter,37.051830004825234,-122.39487448974884,Zone B
Location 865,shelter,37.051830004825234,-122.39487448974884,Zone C
Location 865,shelter,37.051830004825234,-122.39487448974884,Zone D
Location 866,fire_station,37.19496757097409,-122.38418817057205,Zone A
Location 866,fire_station,37.19496757097409,-122.38418817057205,Zone B
Location 866,fire_station,37.19496757097409,-122.38418817057205,Zone C
Location 866,fire_station,37.19496757097409,-122.38418817057205,Zone D
Location 867,shelter,37.03465183883494,-122.28604376105366,Zone A
Location 867,shelter,37.03465183883494,-122.28604376105366,Zone B
Location 867,shelter,37.03465183883494,-122.28604376105366,Zone C
Location 867,shelter,37.03465183883494,-122.28604376105366,Zone D
Location 868,hospital,37.904473971555625,-121.71329770124063,Zone A
Location 868,hospital,37.904473971555625,-121.71329770124063,Zone B
Location 868,hospital,37.904473971555625,-121.71329770124063,Zone C
Location 868,hospital,37.904473971555625,-121.71329770124063,Zone D
Location 869,hospital,37.28292540982365,-121.93358950562411,Zone A
Location 869,hospital,37.28292540982365,-121.93358950562411,Zone B
Location 869,hospital,37.28292540982365,-121.93358950562411,Zone C
Location 869,hospital,37.28292540982365,-121.93358950562411,Zone D
Location 870,shelter,37.8797273881352,-122.16374710377846,Zone A
Location 870,shelter,37.8797273881352,-122.16374710377846,Zone B
Location 870,shelter,37.8797273881352,-122.16374710377846,Zone C
Location 870,shelter,37.8797273881352,-122.16374710377846,Zone D
Location 871,hospital,37.935180042019894,-122.1422140547524,Zone A
Location 871,hospital,37.935180042019894,-122.1422140547524,Zone B
Location 871,hospital,37.935180042019894,-122.1422140547524,Zone C
Location 871,hospital,37.935180042019894,-122.1422140547524,Zone D
Location 872,fire_station,37.83722913468291,-122.03407917908406,Zone A
Location 872,fire_station,37.83722913468291,-122.03407917908406,Zone B
Location 872,fire_station,37.83722913468291,-122.03407917908406,Zone C
Location 872,fire_station,37.83722913468291,-122.03407917908406,Zone D
Location 873,hospital,37.69388296184122,-121.50030083249919,Zone A
Location 873,hospital,37.69388296184122,-121.50030083249919,Zone B
Location 873,hospital,37.69388296184122,-121.50030083249919,Zone C
Location 873,hospital,37.69388296184122,-121.50030083249919,Zone D
Location 874,hospital,37.066487756931295,-122.25591380243361,Zone A
Location 874,hospital,37.066487756931295,-122.25591380243361,Zone B
Location 874,hospital,37.066487756931295,-122.25591380243361,Zone C
Location 874,hospital,37.066487756931295,-122.25591380243361,Zone D
Location 875,hospital,37.640608288872315,-122.24334151001665,Zone A
Location 875,hospital,37.640608288872315,-122.24334151001665,Zone B
Location 875,hospital,37.640608288872315,-122.24334151001665,Zone C
Location 875,hospital,37.640608288872315,-122.24334151001665,Zone D
Location 876,hospital,37.57624641711607,-122.14470880222618,Zone A
Location 876,hospital,37.57624641711607,-122.14470880222618,Zone B
Location 876,hospital,37.57624641711607,-122.14470880222618,Zone C
Location 876,hospital,37.57624641711607,-122.14470880222618,Zone D
Location 877,shelter,37.65908629431179,-122.26115702540672,Zone A
Location 877,shelter,37.65908629431179,-122.26115702540672,Zone B
Location 877,shelter,37.65908629431179,-122.26115702540672,Zone C
Location 877,shelter,37.65908629431179,-122.26115702540672,Zone D
Location 878,shelter,37.452527118788176,-121.7059852174441,Zone A
Location 878,shelter,37.452527118788176,-121.7059852174441,Zone B
Location 878,shelter,37.452527118788176,-121.7059852174441,Zone C
Location 878,shelter,37.452527118788176,-121.7059852174441,Zone D
Location 879,shelter,37.979847389209446,-121.86556982399132,Zone A
Location 879,shelter,37.979847389209446,-121.86556982399132,Zone B
Location 879,shelter,37.979847389209446,-121.86556982399132,Zone C
Location 879,shelter,37.979847389209446,-121.86556982399132,Zone D
Location 880,shelter,37.86577742808095,-121.7205892687841,Zone A
Location 880,shelter,37.86577742808095,-121.7205892687841,Zone B
Location 880,shelter,37.86577742808095,-121.7205892687841,Zone C
Location 880,shelter,37.86577742808095,-121.7205892687841,Zone D
Location 881,shelter,37.67350808761799,-121.78701596410038,Zone A
Location 881,shelter,37.67350808761799,-121.78701596410038,Zone B
Location 881,shelter,37.67350808761799,-121.78701596410038,Zone C
Location 881,shelter,37.67350808761799,-121.78701596410038,Zone D
Location 882,hospital,37.1204377249055,-122.45766211275644,Zone A
Location 882,hospital,37.1204377249055,-122.45766211275644,Zone B
Location 882,hospital,37.1204377249055,-122.45766211275644,Zone C
Location 882,hospital,37.1204377249055,-122.45766211275644,Zone D
Location 883,fire_station,37.9938676262742,-121.84543162749317,Zone A
Location 883,fire_station,37.9938676262742,-121.84543162749317,Zone B
Location 883,fire_station,37.9938676262742,-121.84543162749317,Zone C
Location 883,fire_station,37.9938676262742,-121.84543162749317,Zone D
Location 884,shelter,37.391651995915076,-121.7682767365761,Zone A
Location 884,shelter,37.391651995915076,-121.7682767365761,Zone B
Location 884,shelter,37.391651995915076,-121.7682767365761,Zone C
Location 884,shelter,37.391651995915076,-121.7682767365761,Zone D
Location 885,hospital,37.964461314258344,-122.13874156237358,Zone A
Location 885,hospital,37.964461314258344,-122.13874156237358,Zone B
Location 885,hospital,37.964461314258344,-122.13874156237358,Zone C
Location 885,hospital,37.964461314258344,-122.13874156237358,Zone D
Location 886,shelter,37.850417040882945,-122.36130999864659,Zone A
Location 886,shelter,37.850417040882945,-122.36130999864659,Zone B
Location 886,shelter,37.850417040882945,-122.36130999864659,Zone C
Location 886,shelter,37.850417040882945,-122.36130999864659,Zone D
Location 887,fire_station,37.40263360167643,-122.42189582822758,Zone A
Location 887,fire_station,37.40263360167643,-122.42189582822758,Zone B
Location 887,fire_station,37.40263360167643,-122.42189582822758,Zone C
Location 887,fire_station,37.40263360167643,-122.42189582822758,Zone D
Location 888,hospital,37.22633180079567,-122.1518081154481,Zone A
Location 888,hospital,37.22633180079567,-122.1518081154481,Zone B
Location 888,hospital,37.22633180079567,-122.1518081154481,Zone C
Location 888,hospital,37.22633180079567,-122.1518081154481,Zone D
Location 889,fire_station,37.45328020358853,-121.60440450492817,Zone A
Location 889,fire_station,37.45328020358853,-121.60440450492817,Zone B
Location 889,fire_station,37.45328020358853,-121.60440450492817,Zone C
Location 889,fire_station,37.45328020358853,-121.60440450492817,Zone D
Location 890,fire_station,37.008793284936985,-121.77984473359497,Zone A
Location 890,fire_station,37.008793284936985,-121.77984473359497,Zone B
Location 890,fire_station,37.008793284936985,-121.77984473359497,Zone C
Location 890,fire_station,37.008793284936985,-121.77984473359497,Zone D
Location 891,hospital,37.10729010228151,-121.56274072635357,Zone A
Location 891,hospital,37.10729010228151,-121.56274072635357,Zone B
Location 891,hospital,37.10729010228151,-121.56274072635357,Zone C
Location 891,hospital,37.10729010228151,-121.56274072635357,Zone D
Location 892,shelter,37.412639174664,-122.15692626227631,Zone A
Location 892,shelter,37.412639174664,-122.15692626227631,Zone B
Location 892,shelter,37.412639174664,-122.15692626227631,Zone C
Location 892,shelter,37.412639174664,-122.15692626227631,Zone D
Location 893,hospital,37.88289496854175,-122.27770406869298,Zone A
Location 893,hospital,37.88289496854175,-122.27770406869298,Zone B
Location 893,hospital,37.88289496854175,-122.27770406869298,Zone C
Location 893,hospital,37.88289496854175,-122.27770406869298,Zone D
Location 894,fire_station,37.64824216492869,-122.13333661553304,Zone A
Location 894,fire_station,37.64824216492869,-122.13333661553304,Zone B
Location 894,fire_station,37.64824216492869,-122.13333661553304,Zone C
Location 894,fire_station,37.64824216492869,-122.13333661553304,Zone D
Location 895,shelter,37.97662353533695,-121.67849076532802,Zone A
Location 895,shelter,37.97662353533695,-121.67849076532802,Zone B
Location 895,shelter,37.97662353533695,-121.67849076532802,Zone C
Location 895,shelter,37.97662353533695,-121.67849076532802,Zone D
Location 896,hospital,37.533429279726164,-122.25649646859878,Zone A
Location 896,hospital,37.533429279726164,-122.25649646859878,Zone B
Location 896,hospital,37.533429279726164,-122.25649646859878,Zone C
Location 896,hospital,37.533429279726164,-122.25649646859878,Zone D
Location 897,shelter,37.534559374677414,-122.33351737605686,Zone A
Location 897,shelter,37.534559374677414,-122.33351737605686,Zone B
Location 897,shelter,37.534559374677414,-122.33351737605686,Zone C
Location 897,shelter,37.534559374677414,-122.33351737605686,Zone D
Location 898,shelter,37.03682958156432,-122.21026775984265,Zone A
Location 898,shelter,37.03682958156432,-122.21026775984265,Zone B
Location 898,shelter,37.03682958156432,-122.21026775984265,Zone C
Location 898,shelter,37.03682958156432,-122.21026775984265,Zone D
Location 899,fire_station,37.9794047180087,-121.8464239346439,Zone A
Location 899,fire_station,37.9794047180087,-121.8464239346439,Zone B
Location 899,fire_station,37.9794047180087,-121.8464239346439,Zone C
Location 899,fire_station,37.9794047180087,-121.8464239346439,Zone D
Location 900,fire_station,37.132455804739145,-122.48578979234989,Zone A
Location 900,fire_station,37.132455804739145,-122.48578979234989,Zone B
Location 900,fire_station,37.132455804739145,-122.48578979234989,Zone C
Location 900,fire_station,37.132455804739145,-122.48578979234989,Zone D
Location 901,hospital,37.810850390335396,-122.1317482217762,Zone A
Location 901,hospital,37.810850390335396,-122.1317482217762,Zone B
Location 901,hospital,37.810850390335396,-122.1317482217762,Zone C
Location 901,hospital,37.810850390335396,-122.1317482217762,Zone D
Location 902,fire_station,37.96124003077138,-121.62270818687409,Zone A
Location 902,fire_station,37.96124003077138,-121.62270818687409,Zone B
Location 902,fire_station,37.96124003077138,-121.62270818687409,Zone C
Location 902,fire_station,37.96124003077138,-121.62270818687409,Zone D
Location 903,fire_station,37.416327940388975,-122.24067869556268,Zone A
Location 903,fire_station,37.416327940388975,-122.24067869556268,Zone B
Location 903,fire_station,37.416327940388975,-122.24067869556268,Zone C
Location 903,fire_station,37.416327940388975,-122.24067869556268,Zone D
Location 904,shelter,37.00499713840165,-121.57065879103641,Zone A
Location 904,shelter,37.00499713840165,-121.57065879103641,Zone B
Location 904,shelter,37.00499713840165,-121.57065879103641,Zone C
Location 904,shelter,37.00499713840165,-121.57065879103641,Zone D
Location 905,fire_station,37.09571220624634,-122.49256841307151,Zone A
Location 905,fire_station,37.09571220624634,-122.49256841307151,Zone B
Location 905,fire_station,37.09571220624634,-122.49256841307151,Zone C
Location 905,fire_station,37.09571220624634,-122.49256841307151,Zone D
Location 906,hospital,37.58791460671248,-122.12331412445185,Zone A
Location 906,hospital,37.58791460671248,-122.12331412445185,Zone B
Location 906,hospital,37.58791460671248,-122.12331412445185,Zone C
Location 906,hospital,37.58791460671248,-122.12331412445185,Zone D
Location 907,shelter,37.037192784950925,-121.80684951455615,Zone A
Location 907,shelter,37.037192784950925,-121.80684951455615,Zone B
Location 907,shelter,37.037192784950925,-121.80684951455615,Zone C
Location 907,shelter,37.037192784950925,-121.80684951455615,Zone D
Location 908,fire_station,37.62371307071553,-122.18401308194662,Zone A
Location 908,fire_station,37.62371307071553,-122.18401308194662,Zone B
Location 908,fire_station,37.62371307071553,-122.18401308194662,Zone C
Location 908,fire_station,37.62371307071553,-122.18401308194662,Zone D
Location 909,fire_station,37.584941684845006,-122.33988424555749,Zone A
Location 909,fire_station,37.584941684845006,-122.33988424555749,Zone B
Location 909,fire_station,37.584941684845006,-122.33988424555749,Zone C
Location 909,fire_station,37.584941684845006,-122.33988424555749,Zone D
Location 910,fire_station,37.77267563829216,-121.76535108619515,Zone A
Location 910,fire_station,37.77267563829216,-121.76535108619515,Zone B
Location 910,fire_station,37.77267563829216,-121.76535108619515,Zone C
Location 910,fire_station,37.77267563829216,-121.76535108619515,Zone D
Location 911,fire_station,37.59423705897101,-122.02265305857355,Zone A
Location 911,fire_station,37.59423705897101,-122.02265305857355,Zone B
Location 911,fire_station,37.59423705897101,-122.02265305857355,Zone C
Location 911,fire_station,37.59423705897101,-122.02265305857355,Zone D
Location 912,fire_station,37.07803382366564,-122.2040362145841,Zone A
Location 912,fire_station,37.07803382366564,-122.2040362145841,Zone B
Location 912,fire_station,37.07803382366564,-122.2040362145841,Zone C
Location 912,fire_station,37.07803382366564,-122.2040362145841,Zone D
Location 913,shelter,37.4676074911451,-122.33870784023811,Zone A
Location 913,shelter,37.4676074911451,-122.33870784023811,Zone B
Location 913,shelter,37.4676074911451,-122.33870784023811,Zone C
Location 913,shelter,37.4676074911451,-122.33870784023811,Zone D
Location 914,shelter,37.954613718683376,-121.85513000257875,Zone A
Location 914,shelter,37.954613718683376,-121.85513000257875,Zone B
Location 914,shelter,37.954613718683376,-121.85513000257875,Zone C
Location 914,shelter,37.954613718683376,-121.85513000257875,Zone D
Location 915,fire_station,37.905815466448935,-122.09582687223323,Zone A
Location 915,fire_station,37.905815466448935,-122.09582687223323,Zone B
Location 915,fire_station,37.905815466448935,-122.09582687223323,Zone C
Location 915,fire_station,37.905815466448935,-122.09582687223323,Zone D
Location 916,shelter,37.755847109943744,-122.30725054851118,Zone A
Location 916,shelter,37.755847109943744,-122.30725054851118,Zone B
Location 916,shelter,37.755847109943744,-122.30725054851118,Zone C
Location 916,shelter,37.755847109943744,-122.30725054851118,Zone D
Location 917,fire_station,37.04349384918475,-121.51552290816765,Zone A
Location 917,fire_station,37.04349384918475,-121.51552290816765,Zone B
Location 917,fire_station,37.04349384918475,-121.51552290816765,Zone C
Location 917,fire_station,37.04349384918475,-121.51552290816765,Zone D
Location 918,hospital,37.52503865037534,-122.06096213892035,Zone A
Location 918,hospital,37.52503865037534,-122.06096213892035,Zone B
Location 918,hospital,37.52503865037534,-122.06096213892035,Zone C
Location 918,hospital,37.52503865037534,-122.06096213892035,Zone D
Location 919,fire_station,37.340516766770754,-121.78641488867449,Zone A
Location 919,fire_station,37.340516766770754,-121.78641488867449,Zone B
Location 919,fire_station,37.340516766770754,-121.78641488867449,Zone C
Location 919,fire_station,37.340516766770754,-121.78641488867449,Zone D
Location 920,hospital,37.38209453247967,-121.83642217579762,Zone A
Location 920,hospital,37.38209453247967,-121.83642217579762,Zone B
Location 920,hospital,37.38209453247967,-121.83642217579762,Zone C
Location 920,hospital,37.38209453247967,-121.83642217579762,Zone D
Location 921,fire_station,37.89932676283904,-122.07311214816352,Zone A
Location 921,fire_station,37.89932676283904,-122.07311214816352,Zone B
Location 921,fire_station,37.89932676283904,-122.07311214816352,Zone C
Location 921,fire_station,37.89932676283904,-122.07311214816352,Zone D
Location 922,fire_station,37.109386670263014,-121.91641106228374,Zone A
Location 922,fire_station,37.109386670263014,-121.91641106228374,Zone B
Location 922,fire_station,37.109386670263014,-121.91641106228374,Zone C
Location 922,fire_station,37.109386670263014,-121.91641106228374,Zone D
Location 923,shelter,37.982772975974434,-121.6830445494545,Zone A
Location 923,shelter,37.982772975974434,-121.6830445494545,Zone B
Location 923,shelter,37.982772975974434,-121.6830445494545,Zone C
Location 923,shelter,37.982772975974434,-121.6830445494545,Zone D
Location 924,fire_station,37.67659831461357,-121.52408472526469,Zone A
Location 924,fire_station,37.67659831461357,-121.52408472526469,Zone B
Location 924,fire_station,37.67659831461357,-121.52408472526469,Zone C
Location 924,fire_station,37.67659831461357,-121.52408472526469,Zone D
Location 925,shelter,37.25140712296279,-122.29920326728282,Zone A
Location 925,shelter,37.25140712296279,-122.29920326728282,Zone B
Location 925,shelter,37.25140712296279,-122.29920326728282,Zone C
Location 925,shelter,37.25140712296279,-122.29920326728282,Zone D
Location 926,fire_station,37.61018652608047,-122.264751436018,Zone A
Location 926,fire_station,37.61018652608047,-122.264751436018,Zone B
Location 926,fire_station,37.61018652608047,-122.264751436018,Zone C
Location 926,fire_station,37.61018652608047,-122.264751436018,Zone D
Location 927,hospital,37.450845727585,-121.51959567076413,Zone A
Location 927,hospital,37.450845727585,-121.51959567076413,Zone B
Location 927,hospital,37.450845727585,-121.51959567076413,Zone C
Location 927,hospital,37.450845727585,-121.51959567076413,Zone D
Location 928,hospital,37.61369438289452,-122.07448064056652,Zone A
Location 928,hospital,37.61369438289452,-122.07448064056652,Zone B
Location 928,hospital,37.61369438289452,-122.07448064056652,Zone C
Location 928,hospital,37.61369438289452,-122.07448064056652,Zone D
Location 929,fire_station,37.41768723439745,-122.12347909806824,Zone A
Location 929,fire_station,37.41768723439745,-122.12347909806824,Zone B
Location 929,fire_station,37.41768723439745,-122.12347909806824,Zone C
Location 929,fire_station,37.41768723439745,-122.12347909806824,Zone D
Location 930,hospital,37.01500531462865,-122.24734497126926,Zone A
Location 930,hospital,37.01500531462865,-122.24734497126926,Zone B
Location 930,hospital,37.01500531462865,-122.24734497126926,Zone C
Location 930,hospital,37.01500531462865,-122.24734497126926,Zone D
Location 931,shelter,37.04538411444071,-121.58296081176817,Zone A
Location 931,shelter,37.04538411444071,-121.58296081176817,Zone B
Location 931,shelter,37.04538411444071,-121.58296081176817,Zone C
Location 931,shelter,37.04538411444071,-121.58296081176817,Zone D
Location 932,hospital,37.4658317679,-122.26676042369813,Zone A
Location 932,hospital,37.4658317679,-122.26676042369813,Zone B
Location 932,hospital,37.4658317679,-122.26676042369813,Zone C
Location 932,hospital,37.4658317679,-122.26676042369813,Zone D
Location 933,hospital,37.9966163652788,-122.1710613123221,Zone A
Location 933,hospital,37.9966163652788,-122.1710613123221,Zone B
Location 933,hospital,37.9966163652788,-122.1710613123221,Zone C
Location 933,hospital,37.9966163652788,-122.1710613123221,Zone D
Location 934,shelter,37.536019562326516,-122.14714560989866,Zone A
Location 934,shelter,37.536019562326516,-122.14714560989866,Zone B
Location 934,shelter,37.536019562326516,-122.14714560989866,Zone C
Location 934,shelter,37.536019562326516,-122.14714560989866,Zone D
Location 935,fire_station,37.343947414512584,-122.05599061892488,Zone A
Location 935,fire_station,37.343947414512584,-122.05599061892488,Zone B
Location 935,fire_station,37.343947414512584,-122.05599061892488,Zone C
Location 935,fire_station,37.343947414512584,-122.05599061892488,Zone D
Location 936,hospital,37.51487987820896,-122.11834564545248,Zone A
